user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,difficulty_level_enc,cert_offered_enc
14018,2832,Ethical Hacking Masterclass,Isabella Scott,0.4694736842105263,Yes,Beginner,2.9,30227,0.9458451408568094,0.742,Yes,19.92,3,1,1
11493,9230,Blockchain and Decentralized Applications,Michael Brown,0.47368421052631576,No,Beginner,3.5,45707,0.7654192365394232,0.71,Yes,22.73,3,1,0
1738,7703,Advanced Machine Learning,Ethan Hall,0.31157894736842107,Yes,Intermediate,4.8,27256,0.7495207534589099,0.807,Yes,35.3,2,2,1
27500,3732,Python for Beginners,Jessica Martinez,0.7978947368421052,No,Advanced,4.5,42100,0.5938073012168695,0.752,Yes,22.49,4,0,0
44492,5597,Cybersecurity for Professionals,Dr. Mia Walker,0.3073684210526316,Yes,Intermediate,4.9,16139,0.06940740123353892,0.978,Yes,21.45,6,2,1
41895,7227,Networking and System Administration,James Clark,0.02947368421052632,Yes,Intermediate,2.6,47425,0.2413110518419736,0.575,No,44.41,5,2,1
46158,2207,Ethical Hacking Masterclass,David Wilson,0.12947368421052632,Yes,Advanced,2.5,5764,0.7962785464244041,0.67,Yes,9.04,4,0,1
32537,7532,Advanced Machine Learning,Jessica Martinez,0.9010526315789473,Yes,Beginner,4.1,5097,0.4586181030171695,0.857,No,1.89,1,1,1
32650,7799,Mobile App Development with Swift,Dr. Mia Walker,0.02526315789473685,Yes,Beginner,5.0,30174,0.28836056009334887,0.669,Yes,1.42,2,1,1
38099,6364,Fundamentals of Digital Marketing,Emma Harris,0.7589473684210526,Yes,Advanced,4.1,39973,0.7871936989498249,0.491,Yes,41.58,6,0,1
17494,4035,Networking and System Administration,Charlotte King,0.4789473684210526,No,Beginner,4.2,40183,0.45290881813635603,0.735,Yes,35.31,7,1,0
46229,2205,Game Development with Unity,Benjamin Lewis,0.5463157894736841,No,Advanced,3.7,49885,0.8646649441573595,0.551,Yes,26.32,5,0,0
33933,189,Fundamentals of Digital Marketing,David Wilson,0.9831578947368422,Yes,Beginner,3.7,30018,0.3365977662943824,0.832,Yes,30.9,4,1,1
21923,9992,Game Development with Unity,Prof. Emily Johnson,0.46,Yes,Intermediate,3.4,21010,0.5363810635105851,0.671,No,29.0,7,2,1
46738,7491,Graphic Design with Canva,Sarah Lee,0.943157894736842,Yes,Beginner,4.5,43533,0.18421820303383896,0.616,Yes,21.73,8,1,1
23496,3453,Advanced Machine Learning,Dr. John Smith,0.21473684210526311,No,Intermediate,5.0,23747,0.7472287047841306,0.713,Yes,29.87,6,2,0
8435,1806,Cloud Computing Essentials,Alexander Young,0.5757894736842106,Yes,Intermediate,4.9,5870,0.49218619769961663,0.675,Yes,16.07,5,2,1
29284,5615,Fundamentals of Digital Marketing,Daniel White,0.11157894736842106,No,Beginner,4.5,21232,0.0021045174195699276,0.88,Yes,27.93,1,1,0
34626,2034,Advanced Machine Learning,Dr. John Smith,0.4936842105263158,Yes,Beginner,5.0,44082,0.5312968828138023,0.804,Yes,1.0,7,1,1
17807,5039,Blockchain and Decentralized Applications,James Clark,0.4768421052631579,No,Beginner,5.0,9487,0.8230955159193198,0.593,No,10.69,3,1,0
25758,4285,Python for Beginners,Dr. Robert Davis,0.08526315789473685,No,Advanced,4.1,1690,0.5228163027171195,0.805,Yes,19.23,8,0,0
44014,2219,Personal Finance and Wealth Building,Michael Brown,0.8252631578947369,Yes,Beginner,3.2,40071,0.9594724120686781,0.767,No,2.41,3,1,1
38232,8657,Fitness and Nutrition Coaching,Dr. Robert Davis,0.16526315789473683,Yes,Beginner,3.8,46298,0.6032880480080014,0.628,No,23.23,3,1,1
27910,4225,Fundamentals of Digital Marketing,Dr. Robert Davis,0.11578947368421053,Yes,Beginner,2.5,16587,0.7850266711118519,0.73,Yes,38.63,5,1,1
26470,1726,Game Development with Unity,Olivia Taylor,0.6221052631578947,No,Beginner,3.5,22260,0.2740665110851808,0.674,Yes,40.36,2,1,0
7848,8053,Python for Beginners,Charlotte King,0.03789473684210526,No,Intermediate,3.3,29238,0.9206951158526421,0.737,Yes,6.61,7,2,0
3286,1785,Cloud Computing Essentials,Dr. Robert Davis,0.16631578947368422,Yes,Beginner,3.5,42054,0.54592432072012,0.956,Yes,29.46,4,1,1
44008,3503,Mobile App Development with Swift,Liam Adams,0.94,Yes,Beginner,3.1,19409,0.34799549924987494,0.668,No,10.47,8,1,1
42965,9764,Cloud Computing Essentials,Charlotte King,0.7221052631578946,Yes,Beginner,3.9,41596,0.4255917652942156,0.69,No,18.76,5,1,1
7638,246,Fundamentals of Digital Marketing,Daniel White,0.3621052631578947,Yes,Beginner,3.7,30800,0.6683613935655942,0.783,Yes,52.98,6,1,1
47709,8355,Photography and Video Editing,Daniel White,0.8368421052631578,Yes,Beginner,3.2,6793,0.021545257542923815,0.742,Yes,24.37,8,1,1
36562,9774,Personal Finance and Wealth Building,Sophia Anderson,0.36000000000000004,Yes,Beginner,3.1,7067,0.6265419236539422,0.782,Yes,50.8,3,1,1
7374,9085,Data Visualization with Tableau,David Wilson,0.6484210526315788,Yes,Beginner,3.4,11196,0.7799216536089348,0.671,Yes,44.31,4,1,1
35282,1129,Ethical Hacking Masterclass,David Wilson,0.14421052631578946,No,Beginner,4.4,10610,0.06776129354892481,0.593,No,7.53,8,1,0
32392,5863,Fitness and Nutrition Coaching,Michael Brown,0.4168421052631579,Yes,Beginner,4.4,2302,0.6217286214369061,0.708,Yes,13.76,5,1,1
39221,5730,Advanced Machine Learning,Emma Harris,0.9263157894736842,Yes,Intermediate,5.0,8469,0.44707451241873636,0.855,Yes,26.02,5,2,1
7643,1672,Cybersecurity for Professionals,Prof. Emily Johnson,0.26,Yes,Beginner,4.3,15301,0.0664485747624604,0.783,Yes,31.65,7,1,1
33761,5480,Graphic Design with Canva,Emma Harris,0.7284210526315789,Yes,Beginner,3.1,26774,0.3822720453408901,0.754,Yes,2.48,4,1,1
38193,5454,Blockchain and Decentralized Applications,Prof. Emily Johnson,0.02526315789473685,No,Intermediate,3.2,27374,0.9558676446074346,0.762,Yes,12.26,10,2,0
4382,1911,Python for Beginners,Sarah Lee,0.27578947368421053,No,Advanced,5.0,24928,0.7662527087847975,0.637,Yes,28.89,1,0,0
30783,8980,Blockchain and Decentralized Applications,William Thomas,0.08210526315789474,No,Advanced,3.1,41093,0.3053425570928488,0.429,Yes,11.26,3,0,0
40229,7069,Stock Market and Trading Strategies,Daniel White,0.9126315789473685,Yes,Intermediate,2.7,31681,0.001979496582763793,0.541,Yes,1.0,8,2,1
29410,4550,Personal Finance and Wealth Building,Jessica Martinez,0.30210526315789477,Yes,Beginner,4.4,30865,0.11045590931821968,0.434,Yes,15.0,4,1,1
2984,3459,Project Management Fundamentals,Emma Harris,0.15789473684210525,No,Intermediate,5.0,5116,0.13264710785130857,0.684,Yes,2.45,4,2,0
9678,4618,Personal Finance and Wealth Building,Jessica Martinez,0.9357894736842105,Yes,Beginner,5.0,9481,0.8213035505917653,0.795,Yes,7.71,4,1,1
15090,6271,Stock Market and Trading Strategies,Sarah Lee,0.7147368421052631,Yes,Advanced,1.9,20215,0.374416569428238,0.442,Yes,37.66,10,0,1
22937,7039,Graphic Design with Canva,Prof. Emily Johnson,0.48947368421052634,Yes,Intermediate,1.5,5530,0.057176196032672114,0.515,Yes,47.13,4,2,1
42726,1390,Cloud Computing Essentials,Dr. Robert Davis,0.8926315789473684,Yes,Beginner,4.0,40716,0.1352725454242374,0.895,Yes,18.71,3,1,1
33989,4320,Data Visualization with Tableau,Michael Brown,0.2357894736842105,Yes,Intermediate,4.1,38354,0.07651275212535422,0.878,Yes,32.98,6,2,1
22420,9243,Data Visualization with Tableau,Ethan Hall,0.6221052631578947,Yes,Beginner,4.0,41506,0.8892107017836305,0.899,No,20.11,4,1,1
42579,5274,Cloud Computing Essentials,Sophia Anderson,0.2094736842105263,Yes,Intermediate,2.6,33758,0.605496749458243,0.713,Yes,1.0,3,2,1
9064,2409,Game Development with Unity,Benjamin Lewis,0.5831578947368421,Yes,Advanced,4.9,12032,0.4072553758959826,0.813,Yes,30.83,4,0,1
835,1675,Photography and Video Editing,Liam Adams,0.851578947368421,Yes,Beginner,4.1,12617,0.948866477746291,0.687,Yes,28.93,8,1,1
32215,4187,Cloud Computing Essentials,Dr. John Smith,0.030526315789473693,Yes,Advanced,4.1,24536,0.7654192365394232,0.82,Yes,19.51,4,0,1
34493,3612,Public Speaking Mastery,Dr. Robert Davis,0.5273684210526315,Yes,Beginner,4.6,9915,0.5714702450408401,0.544,Yes,31.28,4,1,1
2106,5193,Data Visualization with Tableau,Daniel White,0.5263157894736843,Yes,Beginner,4.4,34604,0.8267836306051008,0.918,Yes,17.57,6,1,1
21578,1302,Python for Beginners,Dr. John Smith,0.5905263157894738,Yes,Beginner,3.4,18591,0.018065510918486412,1.0,Yes,49.92,9,1,1
20804,3546,Stock Market and Trading Strategies,Alexander Young,0.36736842105263157,Yes,Intermediate,3.3,21020,0.6398358059676612,1.0,Yes,2.26,2,2,1
23699,7078,Graphic Design with Canva,Liam Adams,0.8178947368421052,Yes,Beginner,4.0,44807,0.3094057342890481,0.693,Yes,22.58,6,1,1
46798,2319,Game Development with Unity,David Wilson,0.3684210526315789,Yes,Beginner,4.8,26483,0.02431655275879313,0.956,Yes,41.77,6,1,1
22302,3151,Blockchain and Decentralized Applications,Michael Brown,0.6389473684210527,Yes,Beginner,4.6,9634,0.12895899316552756,0.769,Yes,41.91,6,1,1
29442,9633,Networking and System Administration,William Thomas,0.8200000000000001,No,Intermediate,2.9,38759,0.48920653442240364,0.82,Yes,2.64,3,2,0
47820,8750,Public Speaking Mastery,Sophia Anderson,0.38736842105263153,No,Intermediate,4.0,15230,0.21416069344890815,0.963,No,7.44,4,2,0
23291,8277,Photography and Video Editing,Olivia Taylor,0.19473684210526315,No,Beginner,2.3,48100,0.7838181363560593,0.944,Yes,24.26,6,1,0
47016,519,Project Management Fundamentals,David Wilson,0.16631578947368422,Yes,Beginner,3.9,38315,0.7456242707117853,0.637,Yes,31.42,7,1,1
30700,2540,Data Visualization with Tableau,Alexander Young,0.4968421052631579,Yes,Beginner,4.4,41491,0.4595974329054842,0.66,Yes,17.05,6,1,1
33147,5169,Ethical Hacking Masterclass,Olivia Taylor,0.993684210526316,Yes,Beginner,3.5,16229,0.6088098016336055,0.728,Yes,29.85,4,1,1
44399,2894,Fitness and Nutrition Coaching,Prof. Emily Johnson,0.7336842105263157,Yes,Beginner,3.9,15858,0.7253917319553258,0.959,Yes,5.05,3,1,1
46429,7000,Fitness and Nutrition Coaching,William Thomas,0.43473684210526314,No,Beginner,5.0,24123,0.31265627604600765,0.907,Yes,3.9,8,1,0
16609,7603,Ethical Hacking Masterclass,Liam Adams,0.032631578947368414,Yes,Beginner,3.7,35357,0.6515044174029004,0.721,Yes,4.94,6,1,1
738,6024,Mobile App Development with Swift,Olivia Taylor,0.8073684210526315,Yes,Beginner,4.9,19548,0.8420570095015836,0.605,Yes,1.34,3,1,1
16118,3763,Blockchain and Decentralized Applications,Olivia Taylor,0.12,Yes,Advanced,4.7,7506,0.3849183197199533,0.937,Yes,16.13,7,0,1
14780,5154,Python for Beginners,Daniel White,0.9673684210526317,No,Intermediate,4.4,2986,0.12133272212035336,0.739,Yes,26.37,4,2,0
29295,5878,Personal Finance and Wealth Building,Prof. Emily Johnson,0.8452631578947367,Yes,Beginner,5.0,8645,0.6975954325720953,0.532,Yes,16.95,7,1,1
40040,7180,Personal Finance and Wealth Building,Emma Harris,0.943157894736842,Yes,Intermediate,5.0,7351,0.15092098683113853,0.894,Yes,26.37,4,2,1
12179,4767,AI for Business Leaders,Olivia Taylor,0.3294736842105263,Yes,Advanced,3.6,31563,0.9505334222370394,0.755,Yes,1.0,2,0,1
31009,284,Stock Market and Trading Strategies,Liam Adams,0.38105263157894737,Yes,Intermediate,3.6,9918,0.13639773295549257,0.766,Yes,46.92,1,2,1
6853,5591,Ethical Hacking Masterclass,Isabella Scott,0.6021052631578947,Yes,Beginner,3.8,23120,0.3060301716952825,0.551,Yes,7.76,4,1,1
13073,4330,AI for Business Leaders,Dr. Robert Davis,0.15578947368421053,Yes,Intermediate,5.0,6918,0.45180446741123514,0.473,Yes,16.56,3,2,1
11134,8525,Stock Market and Trading Strategies,Olivia Taylor,0.9357894736842105,Yes,Beginner,3.8,44501,0.40742207034505745,0.646,Yes,33.14,11,1,1
44628,1324,Blockchain and Decentralized Applications,Olivia Taylor,0.38105263157894737,No,Beginner,4.2,2236,0.13835639273212202,0.809,Yes,18.79,5,1,0
18162,4881,DevOps and Continuous Deployment,Prof. Emily Johnson,0.9231578947368422,Yes,Advanced,2.9,5741,0.46032672112018663,0.768,Yes,20.06,7,0,1
42265,7959,Graphic Design with Canva,Dr. John Smith,0.20631578947368423,Yes,Beginner,4.2,5024,0.3745415902650441,0.578,Yes,33.22,2,1,1
7491,281,Stock Market and Trading Strategies,Michael Brown,0.5852631578947369,Yes,Beginner,4.9,18981,0.7660651775295882,0.698,Yes,56.97,5,1,1
35758,4584,AI for Business Leaders,William Thomas,0.02210526315789474,No,Intermediate,3.2,45624,0.039839973328888154,0.923,No,30.41,5,2,0
8999,5023,Game Development with Unity,Charlotte King,0.29894736842105263,No,Intermediate,4.6,46668,0.127167027837973,0.942,Yes,21.94,3,2,0
35491,806,AI for Business Leaders,Emma Harris,0.743157894736842,Yes,Intermediate,3.8,9421,0.9128813135522587,0.751,Yes,36.7,3,2,1
36902,3457,Personal Finance and Wealth Building,Isabella Scott,0.4684210526315789,No,Advanced,3.9,46596,0.9788298049674945,0.835,No,14.39,5,0,0
1243,8529,Data Visualization with Tableau,David Wilson,0.8368421052631578,Yes,Beginner,4.9,38342,0.30525920986831134,0.393,Yes,8.04,10,1,1
1832,8929,Game Development with Unity,David Wilson,0.6736842105263159,Yes,Intermediate,3.2,3245,0.894982497082847,0.614,Yes,42.44,3,2,1
10973,5164,Public Speaking Mastery,Dr. John Smith,0.39684210526315794,No,Advanced,5.0,16025,0.8683947324554091,0.845,Yes,32.71,3,0,0
10684,8267,Photography and Video Editing,Prof. Emily Johnson,0.9789473684210526,Yes,Beginner,4.0,12650,0.7063468911485247,0.773,Yes,1.0,8,1,1
18106,7074,Graphic Design with Canva,Daniel White,0.5010526315789474,Yes,Beginner,4.2,5922,0.6806342723787299,0.704,Yes,30.27,4,1,1
21701,9917,Ethical Hacking Masterclass,Sophia Anderson,0.38105263157894737,No,Beginner,5.0,41542,0.6570678446407735,0.917,No,8.88,3,1,0
36614,983,Cloud Computing Essentials,Olivia Taylor,0.611578947368421,Yes,Beginner,4.2,26138,0.44626187697949654,0.534,Yes,1.0,5,1,1
20595,2380,Game Development with Unity,Ethan Hall,0.5368421052631578,Yes,Intermediate,2.9,13041,0.5370478413068844,0.79,Yes,17.06,2,2,1
31022,7971,Fundamentals of Digital Marketing,Ethan Hall,0.8999999999999999,Yes,Intermediate,4.2,39189,0.24537422903817302,0.346,Yes,31.32,7,2,1
369,8219,Personal Finance and Wealth Building,Daniel White,0.30315789473684207,Yes,Beginner,3.3,24176,0.4278629771628604,0.711,Yes,22.8,4,1,1
8425,9694,Graphic Design with Canva,Liam Adams,0.7105263157894737,No,Intermediate,4.5,34933,0.22445407567927983,1.0,Yes,35.56,7,2,0
30937,1100,Cloud Computing Essentials,Jessica Martinez,0.8421052631578947,Yes,Beginner,4.2,19091,0.9979788298049673,0.667,No,15.49,8,1,1
13323,4171,Fundamentals of Digital Marketing,Dr. Robert Davis,0.18000000000000002,No,Beginner,5.0,24680,0.38756459409901645,0.64,Yes,6.15,5,1,0
1470,4355,Ethical Hacking Masterclass,Jessica Martinez,0.5778947368421052,Yes,Beginner,3.2,13240,0.04156942823803966,0.866,Yes,45.87,4,1,1
36391,3488,Blockchain and Decentralized Applications,Michael Brown,0.031578947368421054,No,Intermediate,4.2,7464,0.06507334555759293,0.167,No,1.0,2,2,0
28366,5781,Ethical Hacking Masterclass,Liam Adams,0.6621052631578948,Yes,Intermediate,4.2,1065,0.7359976662777129,0.616,Yes,17.67,5,2,1
17208,7918,Graphic Design with Canva,Alexander Young,0.7978947368421052,Yes,Beginner,5.0,27264,0.10462160360060009,0.889,Yes,25.74,4,1,1
22913,3644,Cloud Computing Essentials,Sophia Anderson,0.6957894736842105,No,Beginner,4.6,15504,0.6666111018503084,0.848,No,14.29,6,1,0
41758,2307,Fundamentals of Digital Marketing,Dr. Robert Davis,0.848421052631579,No,Intermediate,3.2,21004,0.9253417236206034,0.734,Yes,18.48,5,2,0
48120,4080,Photography and Video Editing,William Thomas,0.3178947368421053,No,Beginner,3.9,33054,0.5633855642607101,0.835,No,33.75,7,1,0
19277,270,Graphic Design with Canva,Charlotte King,0.8052631578947369,No,Advanced,5.0,32347,0.9432197032838806,0.684,No,17.81,4,0,0
31924,4909,Blockchain and Decentralized Applications,Daniel White,0.5800000000000001,No,Beginner,3.8,40070,0.16006834472412068,0.936,Yes,26.19,4,1,0
5535,8813,Mobile App Development with Swift,Prof. Emily Johnson,0.7905263157894735,Yes,Intermediate,5.0,36104,0.6717786297716286,0.795,Yes,4.45,3,2,1
3642,1477,Cloud Computing Essentials,Prof. Emily Johnson,0.48105263157894734,Yes,Beginner,4.3,36934,0.7889648274712451,0.636,Yes,3.56,7,1,1
21597,7870,Photography and Video Editing,Isabella Scott,0.9673684210526317,No,Intermediate,5.0,19754,0.6733205534255708,0.812,Yes,36.43,5,2,0
13307,465,Python for Beginners,Sarah Lee,0.8557894736842104,No,Intermediate,5.0,15451,0.412256209368228,0.756,No,2.66,2,2,0
46183,9291,Ethical Hacking Masterclass,Ethan Hall,0.5747368421052632,Yes,Beginner,3.5,30304,0.41281880313385555,0.522,Yes,22.07,8,1,1
8588,8294,Project Management Fundamentals,Benjamin Lewis,0.44315789473684214,Yes,Intermediate,4.3,3520,0.9921236872812135,1.0,Yes,13.04,7,2,1
31360,511,Blockchain and Decentralized Applications,Sarah Lee,0.27578947368421053,No,Advanced,4.3,42170,0.9422403733955659,1.0,Yes,16.73,8,0,0
37095,1572,Blockchain and Decentralized Applications,Sarah Lee,0.6778947368421053,Yes,Beginner,3.5,37873,0.753688114685781,0.617,Yes,22.63,5,1,1
41834,7827,Fundamentals of Digital Marketing,Prof. Emily Johnson,0.7736842105263158,Yes,Advanced,3.6,33545,0.5995999333222203,0.877,Yes,1.0,6,0,1
24666,1145,Game Development with Unity,Sophia Anderson,0.044210526315789464,Yes,Intermediate,3.2,24992,0.31621936989498245,0.791,Yes,37.74,3,2,1
43240,6376,Personal Finance and Wealth Building,Alexander Young,0.35684210526315785,Yes,Beginner,5.0,10756,0.7566886147691282,0.842,No,15.11,8,1,1
30029,7095,DevOps and Continuous Deployment,Emma Harris,0.14315789473684212,Yes,Beginner,3.9,9524,0.6827179529921654,0.859,Yes,14.23,6,1,1
45495,4824,AI for Business Leaders,Jessica Martinez,0.5105263157894737,No,Advanced,4.3,31070,0.8905234205700949,0.639,Yes,19.69,2,0,0
41183,9575,Cybersecurity for Professionals,David Wilson,0.8052631578947369,Yes,Intermediate,3.6,7604,0.8375562593765628,0.626,No,1.0,4,2,1
11540,5818,Advanced Machine Learning,Daniel White,0.044210526315789464,No,Beginner,3.8,23286,0.010230871811968661,0.746,Yes,26.05,8,1,0
46762,9655,Stock Market and Trading Strategies,Liam Adams,0.5947368421052632,Yes,Beginner,3.1,6566,0.9036922820470077,0.949,Yes,23.04,9,1,1
46220,2136,Blockchain and Decentralized Applications,Daniel White,0.32210526315789473,Yes,Beginner,3.2,29065,0.4765794299049841,0.626,No,14.91,9,1,1
14693,5281,Project Management Fundamentals,Sophia Anderson,0.31157894736842107,No,Beginner,3.5,43776,0.9125687614602433,0.887,Yes,29.9,9,1,0
18121,9137,Project Management Fundamentals,Dr. Mia Walker,0.8452631578947367,Yes,Beginner,4.9,11926,0.9516586097682947,0.877,No,25.05,5,1,1
13335,3377,Public Speaking Mastery,Michael Brown,0.47052631578947374,Yes,Advanced,2.8,7786,0.7813802300383397,0.945,Yes,26.82,3,0,1
28616,8586,Game Development with Unity,Olivia Taylor,0.5873684210526315,Yes,Beginner,3.8,22751,0.2362268711451908,0.589,Yes,3.23,2,1,1
28528,6978,Project Management Fundamentals,Alexander Young,0.9494736842105265,Yes,Beginner,4.4,187,0.4918111351891982,0.638,Yes,18.65,7,1,1
10861,39,Fitness and Nutrition Coaching,Isabella Scott,0.36736842105263157,Yes,Beginner,4.6,3057,0.07528338056342723,0.894,Yes,20.75,4,1,1
17439,9316,Fitness and Nutrition Coaching,Prof. Emily Johnson,0.37894736842105264,Yes,Intermediate,3.4,18358,0.25160443407234534,0.745,Yes,39.75,5,2,1
1765,9691,Personal Finance and Wealth Building,Alexander Young,0.4378947368421053,Yes,Beginner,4.5,24500,0.7134939156526088,0.743,Yes,6.11,6,1,1
33436,7131,Mobile App Development with Swift,Olivia Taylor,0.736842105263158,Yes,Beginner,3.9,13587,0.694178196366061,1.0,Yes,1.0,6,1,1
3371,6828,Public Speaking Mastery,Dr. Robert Davis,0.428421052631579,Yes,Beginner,4.7,17283,0.5293173862310385,0.937,Yes,45.85,5,1,1
38745,9759,Fitness and Nutrition Coaching,Michael Brown,0.9494736842105265,No,Intermediate,3.2,40488,0.059468244707451226,0.744,Yes,19.64,6,2,0
20455,8814,Blockchain and Decentralized Applications,Dr. Mia Walker,0.06210526315789475,No,Beginner,2.9,38597,0.9252375395899316,0.625,Yes,47.24,6,1,0
45118,9831,Graphic Design with Canva,Dr. John Smith,0.29578947368421055,Yes,Beginner,3.6,13667,0.3227412902150358,0.832,Yes,62.83,6,1,1
32126,3718,Fitness and Nutrition Coaching,William Thomas,0.18736842105263157,Yes,Beginner,4.7,13744,0.7292465410901817,0.8,Yes,32.01,6,1,1
35419,2429,Advanced Machine Learning,Dr. Robert Davis,0.5736842105263158,Yes,Beginner,4.1,6995,0.7505834305717619,0.831,Yes,33.15,5,1,1
15564,4755,Fundamentals of Digital Marketing,Sarah Lee,0.54,Yes,Beginner,4.1,16954,0.2950700116686114,0.825,Yes,20.93,7,1,1
27886,672,Fundamentals of Digital Marketing,Prof. Emily Johnson,0.9884210526315791,Yes,Beginner,2.7,18155,0.09164027337889648,0.631,Yes,13.16,8,1,1
23933,9824,Fitness and Nutrition Coaching,Jessica Martinez,0.6757894736842105,Yes,Beginner,4.4,47616,0.5256292715452575,0.614,No,37.85,7,1,1
15891,3646,Mobile App Development with Swift,Prof. Emily Johnson,0.6968421052631579,No,Beginner,5.0,17289,0.38198033005500914,0.669,Yes,42.45,5,1,0
18808,358,Project Management Fundamentals,Dr. John Smith,0.19578947368421054,Yes,Intermediate,4.9,39157,0.2746916152692115,0.808,Yes,45.6,6,2,1
35677,7090,Graphic Design with Canva,David Wilson,0.9736842105263159,Yes,Beginner,5.0,24296,0.5469661610268378,0.79,Yes,14.04,3,1,1
19788,6636,Networking and System Administration,Dr. John Smith,0.42736842105263156,Yes,Beginner,4.2,30140,0.8337847974662443,0.814,No,35.92,4,1,1
10151,7885,Game Development with Unity,James Clark,0.28631578947368425,Yes,Beginner,4.5,29396,0.4699116519419903,0.827,Yes,20.43,2,1,1
20394,4931,Project Management Fundamentals,Ethan Hall,0.5463157894736841,No,Beginner,2.8,25568,0.9237997999666611,0.747,Yes,23.55,4,1,0
37260,3875,DevOps and Continuous Deployment,Michael Brown,0.36000000000000004,Yes,Advanced,3.8,40659,0.9000458409734955,0.94,Yes,24.6,3,0,1
46688,2872,Cybersecurity for Professionals,Dr. Mia Walker,0.12842105263157894,Yes,Beginner,3.1,36510,0.9353642273712285,0.839,Yes,7.72,1,1,1
8594,8481,Data Visualization with Tableau,Ethan Hall,0.06631578947368422,Yes,Beginner,4.1,838,0.013189698283047169,1.0,Yes,12.35,4,1,1
17359,9112,DevOps and Continuous Deployment,Sophia Anderson,0.3726315789473684,No,Beginner,3.8,21778,0.26527337889648267,0.856,Yes,11.47,7,1,0
37382,953,AI for Business Leaders,Charlotte King,0.04210526315789474,Yes,Advanced,4.8,46451,0.7125562593765628,0.483,Yes,19.76,6,0,1
28075,4068,Fitness and Nutrition Coaching,Liam Adams,0.47052631578947374,No,Intermediate,3.0,27105,0.9851433572262044,0.566,Yes,20.46,6,2,0
44195,9054,Data Visualization with Tableau,Michael Brown,0.2273684210526316,No,Beginner,3.9,8958,0.6376687781296883,0.745,Yes,33.38,2,1,0
13704,168,Python for Beginners,Alexander Young,0.18421052631578946,Yes,Beginner,2.9,47576,0.8909193198866477,0.573,Yes,1.0,4,1,1
42987,2285,Cybersecurity for Professionals,Charlotte King,0.451578947368421,Yes,Advanced,5.0,3736,0.5491748624770795,0.728,Yes,27.09,10,0,1
41804,3015,Fitness and Nutrition Coaching,Prof. Emily Johnson,0.40315789473684205,Yes,Beginner,3.8,47494,0.836639439906651,0.653,Yes,44.41,4,1,1
9717,2901,Cybersecurity for Professionals,William Thomas,0.8389473684210527,Yes,Beginner,4.4,34010,0.5398608101350225,0.824,Yes,3.62,5,1,1
33350,5078,Stock Market and Trading Strategies,Alexander Young,0.6368421052631579,No,Advanced,4.3,1250,0.6819469911651942,0.95,Yes,24.62,4,0,0
42900,3796,Stock Market and Trading Strategies,Ethan Hall,0.4326315789473684,Yes,Intermediate,4.3,34985,0.6848224704117353,0.674,Yes,13.24,1,2,1
47753,6208,Data Visualization with Tableau,Dr. John Smith,0.7473684210526315,Yes,Intermediate,4.4,27235,0.6647774629104851,0.437,Yes,28.08,4,2,1
36539,566,Advanced Machine Learning,Dr. John Smith,0.7621052631578948,Yes,Advanced,2.5,32917,0.14152358726454412,0.662,No,1.0,8,0,1
33744,6674,AI for Business Leaders,Charlotte King,0.52,Yes,Beginner,3.4,31263,0.39250291715285873,0.628,Yes,1.0,4,1,1
7214,4789,Ethical Hacking Masterclass,Prof. Emily Johnson,0.9463157894736842,Yes,Advanced,4.6,14537,0.6226246041006834,0.861,Yes,1.0,5,0,1
2836,7665,Fitness and Nutrition Coaching,James Clark,0.13157894736842105,No,Beginner,4.1,37857,0.49397816302717107,0.518,Yes,1.0,6,1,0
42318,1080,Stock Market and Trading Strategies,Benjamin Lewis,0.23789473684210527,No,Beginner,3.7,44965,0.6441698616436073,0.645,Yes,1.0,5,1,0
4135,2849,Stock Market and Trading Strategies,Olivia Taylor,0.19578947368421054,No,Intermediate,3.4,595,0.3175112518753125,0.661,Yes,29.86,5,2,0
25893,2777,Cybersecurity for Professionals,Benjamin Lewis,0.16421052631578947,No,Beginner,5.0,6640,0.7796716119353225,0.767,Yes,1.0,4,1,0
8354,3943,Ethical Hacking Masterclass,William Thomas,0.1136842105263158,Yes,Beginner,2.5,8404,0.866977829638273,0.719,Yes,1.0,8,1,1
25704,2364,AI for Business Leaders,James Clark,0.3736842105263158,No,Intermediate,4.9,23774,0.018919819969995,0.658,Yes,34.97,4,2,0
33735,349,Ethical Hacking Masterclass,Daniel White,0.13578947368421052,No,Beginner,4.3,31792,0.15471328554759128,0.928,Yes,15.32,3,1,0
19446,9875,Advanced Machine Learning,Dr. John Smith,0.7873684210526315,Yes,Beginner,5.0,9723,0.878750625104184,0.736,Yes,3.52,5,1,1
6462,29,Cloud Computing Essentials,Daniel White,0.3915789473684211,Yes,Intermediate,2.9,11801,0.10487164527421237,0.939,Yes,7.18,4,2,1
28206,755,Advanced Machine Learning,David Wilson,0.7715789473684209,Yes,Advanced,3.2,31815,0.7978204700783463,0.709,Yes,46.98,3,0,1
49113,4610,Graphic Design with Canva,Isabella Scott,0.6968421052631579,Yes,Beginner,5.0,20321,0.2856517752958826,0.629,Yes,38.39,7,1,1
